Well;Depth;GR;NPHI;RHOB;PEF;DT;RD_LOG;VSH;SW;KLOGH;PHIF;PHID;N-D;Cluster_all;PCA_1;PCA_2;Id_discreto;Lithofacies
F-5;3643.78;39.9961;0.2432;2.1900;3.1446;92.3238;0.8415;0.3045;0.244;24.707;0.265;0.263;-0.020;7;1.7164;-0.3959;6;F-LOWER SHOREFACE
F-5;3644.03;38.0749;0.2551;2.1900;3.1491;92.0654;0.8409;0.2876;0.240;37.108;0.270;0.263;-0.008;7;1.8640;-0.3918;6;F-LOWER SHOREFACE
F-5;3644.28;39.4372;0.2553;2.1901;3.1305;92.3882;0.8382;0.2995;0.241;29.106;0.270;0.263;-0.008;7;1.8966;-0.3831;6;F-LOWER SHOREFACE
F-5;3644.53;39.6072;0.2567;2.2100;3.1200;92.9186;0.8361;0.3009;0.247;25.165;0.264;0.251;0.005;7;1.8479;-0.3784;6;F-LOWER SHOREFACE
F-5;3644.78;40.0737;0.2572;2.2188;3.1405;92.9744;0.8327;0.3051;0.251;21.944;0.261;0.246;0.011;7;1.8099;-0.4030;6;F-LOWER SHOREFACE
F-5;3645.03;38.7182;0.2524;2.2101;3.1670;92.3769;0.8337;0.2932;0.252;28.582;0.262;0.251;0.001;7;1.7363;-0.4216;6;F-LOWER SHOREFACE
F-5;3645.28;40.0424;0.2502;2.2181;3.1224;92.2373;0.8331;0.3048;0.257;21.459;0.258;0.247;0.003;7;1.6484;-0.3863;6;F-LOWER SHOREFACE
F-5;3645.53;44.6571;0.2565;2.2181;3.0939;92.6186;0.8363;0.3449;0.257;9.691;0.261;0.247;0.010;7;1.7814;-0.3652;6;F-LOWER SHOREFACE
F-5;3645.78;47.2901;0.2447;2.2245;3.0827;91.6954;0.8375;0.3678;0.267;5.256;0.254;0.243;0.002;7;1.4978;-0.3569;6;F-LOWER SHOREFACE
F-5;3646.03;50.7779;0.2443;2.2300;3.2126;90.6169;0.8437;0.3981;0.272;2.741;0.252;0.240;0.004;7;1.3736;-0.4721;6;F-LOWER SHOREFACE
F-5;3646.28;57.0970;0.2474;2.2300;3.5119;90.1738;0.8448;0.4530;0.275;0.945;0.253;0.240;0.007;7;1.3921;-0.7479;6;F-LOWER SHOREFACE
F-5;3646.53;59.0018;0.2605;2.2300;3.4685;89.6881;0.8472;0.4696;0.271;0.699;0.258;0.240;0.021;7;1.5445;-0.7057;6;F-LOWER SHOREFACE
F-5;3646.78;55.8539;0.2520;2.2299;3.5043;89.6352;0.8451;0.4422;0.273;1.145;0.255;0.240;0.012;7;1.4110;-0.7404;6;F-LOWER SHOREFACE
F-5;3647.03;55.0342;0.2327;2.2200;3.5324;88.6578;0.8536;0.4351;0.273;1.227;0.251;0.246;-0.013;7;1.1014;-0.7577;6;F-LOWER SHOREFACE
F-5;3647.28;53.8330;0.2564;2.2200;3.5040;88.7356;0.8563;0.4246;0.262;1.829;0.260;0.246;0.011;7;1.4511;-0.7284;6;F-LOWER SHOREFACE
F-5;3647.53;52.1768;0.2625;2.2293;3.3512;89.0212;0.8609;0.4103;0.257;2.412;0.259;0.240;0.022;7;1.5078;-0.5826;6;F-LOWER SHOREFACE
F-5;3647.78;51.2934;0.2431;2.2300;3.1852;89.7006;0.8663;0.4026;0.260;2.453;0.251;0.240;0.003;7;1.2781;-0.4243;6;F-LOWER SHOREFACE
F-5;3648.03;48.6607;0.2600;2.2300;3.1437;90.1545;0.8664;0.3796;0.253;4.507;0.258;0.240;0.020;7;1.5585;-0.3845;6;F-LOWER SHOREFACE
F-5;3648.28;47.0006;0.2473;2.2385;3.1714;87.9104;0.8660;0.3652;0.259;5.174;0.250;0.235;0.012;7;1.1280;-0.4099;6;F-LOWER SHOREFACE
F-5;3648.53;46.5131;0.2300;2.2400;2.9446;88.8185;0.8795;0.3609;0.258;4.923;0.243;0.234;-0.004;7;0.9447;-0.1876;6;F-LOWER SHOREFACE
F-5;3648.78;43.3635;0.2405;2.2400;3.0117;90.2027;0.8879;0.3337;0.248;9.382;0.247;0.234;0.006;7;1.2111;-0.2378;6;F-LOWER SHOREFACE
F-5;3649.03;39.7956;0.2176;2.2476;3.0063;89.5349;0.8952;0.3026;0.253;14.543;0.235;0.230;-0.012;7;0.7696;-0.2217;6;F-LOWER SHOREFACE
F-5;3649.28;37.7036;0.2273;2.2541;3.0625;91.1966;0.8994;0.2843;0.249;21.616;0.237;0.226;0.001;7;1.0126;-0.2642;6;F-LOWER SHOREFACE
F-5;3649.53;37.0730;0.2154;2.2600;3.1142;90.5980;0.9023;0.2789;0.253;21.319;0.230;0.223;-0.007;7;0.7524;-0.3091;6;F-LOWER SHOREFACE
F-5;3649.78;38.5588;0.2337;2.2600;3.0664;89.8077;0.8973;0.2918;0.250;18.844;0.237;0.223;0.011;7;0.9536;-0.2719;6;F-LOWER SHOREFACE
F-5;3650.03;40.4429;0.2413;2.2600;3.0059;89.1858;0.9079;0.3082;0.244;14.132;0.240;0.223;0.018;7;1.0141;-0.2089;6;F-LOWER SHOREFACE
F-5;3650.28;39.7854;0.2442;2.2597;3.0031;88.4977;0.9038;0.3025;0.242;16.206;0.242;0.223;0.021;7;0.9976;-0.2089;6;F-LOWER SHOREFACE
F-5;3650.53;37.5362;0.2341;2.2439;3.0441;87.7396;0.9123;0.2829;0.238;25.747;0.243;0.232;0.002;7;0.8725;-0.2313;6;F-LOWER SHOREFACE
F-5;3650.78;36.1246;0.2408;2.2399;3.1406;87.3367;0.9065;0.2707;0.238;34.756;0.247;0.234;0.006;7;0.9559;-0.3196;6;F-LOWER SHOREFACE
F-5;3651.03;35.9483;0.2406;2.2312;3.1342;86.9892;0.9111;0.2691;0.233;37.837;0.250;0.239;0.001;7;0.9731;-0.3068;6;F-LOWER SHOREFACE
F-5;3651.28;37.6786;0.2461;2.2362;3.0713;87.6436;0.9107;0.2841;0.233;28.368;0.250;0.237;0.010;7;1.0838;-0.2561;6;F-LOWER SHOREFACE
F-5;3651.53;38.6518;0.2353;2.2520;3.0743;89.4263;0.9132;0.2926;0.240;19.553;0.241;0.227;0.008;7;0.9905;-0.2626;6;F-LOWER SHOREFACE
F-5;3651.78;38.1812;0.2223;2.2356;3.0598;87.0530;0.9139;0.2885;0.240;21.460;0.241;0.237;-0.015;7;0.6906;-0.2472;6;F-LOWER SHOREFACE
F-5;3652.03;36.9298;0.2461;2.2401;3.0955;84.4662;0.9115;0.2776;0.234;31.209;0.249;0.234;0.012;7;0.7861;-0.2755;6;F-LOWER SHOREFACE
F-5;3652.28;35.4847;0.2364;2.2497;3.1236;85.4698;0.9092;0.2651;0.240;35.387;0.242;0.229;0.008;7;0.6731;-0.3007;6;F-LOWER SHOREFACE
F-5;3652.53;36.7264;0.2218;2.2500;3.0924;86.1293;0.9204;0.2758;0.241;26.312;0.236;0.229;-0.007;7;0.5178;-0.2672;6;F-LOWER SHOREFACE
F-5;3652.78;40.7269;0.2384;2.2538;3.0097;86.8854;0.9098;0.3106;0.242;13.878;0.241;0.226;0.012;2;0.8100;-0.2106;8;F-MARSH
F-5;3653.03;40.3927;0.2258;2.2602;2.9921;86.0350;0.9138;0.3076;0.247;12.681;0.234;0.223;0.003;2;0.5156;-0.1913;8;F-MARSH
F-5;3653.28;41.7222;0.2109;2.2700;3.1193;85.9089;0.9173;0.3193;0.260;8.439;0.225;0.217;-0.006;2;0.2334;-0.3079;8;F-MARSH
F-5;3653.53;44.3816;0.2179;2.2670;3.1379;85.6834;0.9175;0.3425;0.254;5.575;0.229;0.219;-0.001;2;0.3382;-0.3269;8;F-MARSH
F-5;3653.78;43.4837;0.2248;2.2694;3.0965;84.9757;0.9076;0.3346;0.253;6.790;0.230;0.217;0.007;2;0.3622;-0.2979;8;F-MARSH
F-5;3654.03;42.0287;0.2054;2.2818;3.1747;83.4157;0.9129;0.3220;0.259;7.080;0.218;0.210;-0.005;2;-0.1292;-0.3643;8;F-MARSH
F-5;3654.28;44.5662;0.2116;2.2922;3.1555;82.3897;0.9178;0.3440;0.260;4.392;0.217;0.204;0.007;2;-0.1829;-0.3436;8;F-MARSH
F-5;3654.53;43.8721;0.1998;2.2915;3.1057;80.9072;0.9113;0.3384;0.252;4.549;0.213;0.205;-0.005;2;-0.4797;-0.3042;8;F-MARSH
F-5;3654.78;41.0259;0.1866;2.3000;3.5432;78.2921;0.9212;0.3132;0.253;6.675;0.205;0.200;-0.013;2;-0.9517;-0.6956;8;F-MARSH
F-5;3655.03;38.8251;0.1796;2.3000;3.5040;75.9905;0.9241;0.2941;0.242;9.344;0.202;0.200;-0.020;2;-1.2560;-0.6547;8;F-MARSH
F-5;3655.28;35.7287;0.1732;2.3000;3.3290;72.3706;0.9289;0.2673;0.240;15.603;0.199;0.200;-0.027;0;-1.6668;-0.4842;8;F-MARSH
F-5;3655.53;35.9936;0.1813;2.3000;3.2725;71.4905;0.9361;0.2695;0.234;15.659;0.203;0.200;-0.019;0;-1.6242;-0.4249;8;F-MARSH
F-5;3655.78;33.9385;0.1654;2.2999;3.2654;77.1139;0.9444;0.2516;0.246;20.208;0.196;0.200;-0.035;0;-1.3744;-0.4067;8;F-MARSH
F-5;3656.03;31.5178;0.1924;2.2653;3.1949;81.1888;0.9379;0.2306;0.230;52.229;0.219;0.220;-0.027;6;-0.4342;-0.3254;8;F-MARSH
F-5;3656.28;28.6061;0.1955;2.1999;3.1768;83.4301;0.9115;0.2052;0.225;132.960;0.243;0.257;-0.062;2;0.1772;-0.2776;8;F-MARSH
F-5;3656.53;26.6877;0.2129;2.1997;3.3116;84.0932;0.8752;0.1885;0.227;199.345;0.250;0.257;-0.044;6;0.4854;-0.3908;4;F-MOUTHBAR
F-5;3656.78;23.8377;0.2089;2.2124;3.3659;82.4700;0.8598;0.1638;0.228;298.954;0.244;0.250;-0.041;6;0.2086;-0.3850;4;F-MOUTHBAR
F-5;3657.03;21.3584;0.2025;2.2327;3.4522;83.1748;0.8299;0.1422;0.245;395.129;0.234;0.239;-0.036;6;0.0541;-0.4258;4;F-MOUTHBAR
F-5;3657.28;20.6695;0.2011;2.2400;3.4302;84.4662;0.8227;0.1362;0.264;419.183;0.231;0.234;-0.033;6;0.1015;-0.3956;4;F-MOUTHBAR
F-5;3657.53;21.8019;0.1916;2.2609;3.9057;83.8838;0.8150;0.1461;0.288;285.305;0.220;0.222;-0.031;6;-0.2059;-0.9371;4;F-MOUTHBAR
F-5;3657.78;23.9956;0.1807;2.2699;3.6535;83.7966;0.8001;0.1651;0.305;164.017;0.213;0.217;-0.037;6;-0.4202;-0.8066;4;F-MOUTHBAR
F-5;3658.03;22.8464;0.1874;2.2536;3.7648;84.7470;0.7738;0.1552;0.299;236.412;0.221;0.227;-0.039;6;-0.1485;-0.8838;4;F-MOUTHBAR
F-5;3658.28;22.4416;0.1893;2.2353;3.5822;85.3718;0.7500;0.1517;0.301;287.722;0.228;0.237;-0.048;6;0.0381;-0.7029;4;F-MOUTHBAR
F-5;3658.53;22.2330;0.1879;2.2300;3.5658;84.7383;0.7411;0.1499;0.288;305.558;0.229;0.240;-0.052;6;-0.0066;-0.6840;4;F-MOUTHBAR
F-5;3658.78;21.2564;0.2026;2.2300;3.4699;84.2319;0.7300;0.1413;0.273;415.848;0.235;0.240;-0.037;6;0.1621;-0.5279;4;F-MOUTHBAR
F-5;3659.03;21.3187;0.1889;2.2440;3.6825;84.5194;0.7361;0.1420;0.273;333.273;0.225;0.232;-0.043;6;-0.0935;-0.7767;4;F-MOUTHBAR
F-5;3659.28;21.9257;0.1924;2.2497;3.8412;86.2941;0.7426;0.1472;0.278;294.653;0.224;0.229;-0.036;6;0.0785;-0.9439;4;F-MOUTHBAR
F-5;3659.53;23.8696;0.1944;2.2334;3.5202;86.6635;0.7624;0.1640;0.263;236.114;0.231;0.238;-0.044;6;0.2373;-0.6702;4;F-MOUTHBAR
F-5;3659.78;26.5188;0.1979;2.2432;3.3729;86.5408;0.7745;0.1871;0.259;140.260;0.229;0.233;-0.035;6;0.2258;-0.5910;4;F-MOUTHBAR
F-5;3660.03;27.1173;0.1839;2.2594;3.4657;87.1879;0.7807;0.1923;0.267;101.936;0.217;0.223;-0.039;6;-0.0150;-0.6976;4;F-MOUTHBAR
F-5;3660.28;27.9189;0.1911;2.2660;3.4868;87.1876;0.7950;0.1993;0.263;89.453;0.218;0.220;-0.028;6;0.0532;-0.7116;4;F-MOUTHBAR
F-5;3660.53;29.7695;0.1886;2.2723;3.3942;87.1339;0.7990;0.2154;0.274;60.765;0.215;0.216;-0.027;6;-0.0209;-0.6428;4;F-MOUTHBAR
F-5;3660.78;31.9682;0.1744;2.2712;3.2045;86.7012;0.8065;0.2345;0.284;37.104;0.210;0.216;-0.042;6;-0.2547;-0.4775;4;F-MOUTHBAR
F-5;3661.03;31.8575;0.1883;2.2951;3.1602;85.4506;0.7916;0.2336;0.302;35.866;0.207;0.203;-0.015;6;-0.2985;-0.4526;4;F-MOUTHBAR
F-5;3661.28;31.2716;0.1854;2.2985;3.1609;84.7787;0.7751;0.2285;0.314;38.340;0.205;0.201;-0.016;6;-0.4194;-0.4681;4;F-MOUTHBAR
F-5;3661.53;29.1866;0.1829;2.2820;3.1844;85.9229;0.7627;0.2103;0.315;60.880;0.209;0.210;-0.027;6;-0.2655;-0.4861;4;F-MOUTHBAR
F-5;3661.78;27.7554;0.1844;2.2800;3.3227;85.1789;0.7519;0.1978;0.318;80.274;0.211;0.211;-0.027;6;-0.2988;-0.6105;4;F-MOUTHBAR
F-5;3662.03;27.5869;0.1817;2.2808;3.2336;83.7132;0.7330;0.1964;0.332;80.869;0.209;0.211;-0.029;6;-0.4694;-0.5470;4;F-MOUTHBAR
F-5;3662.28;30.5658;0.1814;2.2900;3.2040;83.1124;0.7190;0.2223;0.341;45.367;0.206;0.206;-0.024;6;-0.5733;-0.5593;4;F-MOUTHBAR
F-5;3662.53;30.9207;0.1750;2.2900;3.1785;82.2249;0.7028;0.2254;0.348;39.914;0.203;0.206;-0.031;6;-0.7424;-0.5560;4;F-MOUTHBAR
F-5;3662.78;29.7914;0.1722;2.2899;3.2081;82.4073;0.6849;0.2154;0.356;47.815;0.202;0.206;-0.034;6;-0.7689;-0.5956;4;F-MOUTHBAR
F-5;3663.03;31.7142;0.1799;2.2737;3.2454;84.2921;0.6792;0.2323;0.351;39.558;0.211;0.215;-0.035;6;-0.3971;-0.6416;4;F-MOUTHBAR
F-5;3663.28;31.9016;0.1781;2.2728;3.3081;85.3808;0.6660;0.2339;0.364;37.968;0.211;0.216;-0.037;6;-0.3240;-0.7138;4;F-MOUTHBAR
F-5;3663.53;33.6338;0.1827;2.2713;3.4849;84.9647;0.6558;0.2490;0.358;29.104;0.213;0.217;-0.034;6;-0.2810;-0.8933;4;F-MOUTHBAR
F-5;3663.78;34.1670;0.1875;2.2953;3.4123;83.3381;0.6491;0.2536;0.373;23.524;0.207;0.203;-0.015;6;-0.4891;-0.8371;4;F-MOUTHBAR
F-5;3664.03;34.6311;0.1577;2.2979;3.2024;82.8301;0.6381;0.2576;0.398;17.038;0.194;0.201;-0.043;6;-0.9811;-0.6596;4;F-MOUTHBAR
F-5;3664.28;34.8526;0.1827;2.2900;3.3748;83.7445;0.6333;0.2596;0.375;20.724;0.207;0.206;-0.023;6;-0.4921;-0.8205;4;F-MOUTHBAR
F-5;3664.53;33.1704;0.1873;2.2852;3.3559;85.0326;0.6275;0.2449;0.360;30.295;0.210;0.208;-0.021;6;-0.2894;-0.8021;4;F-MOUTHBAR
F-5;3664.78;31.3753;0.1728;2.2700;3.3659;85.4899;0.6277;0.2294;0.357;40.860;0.209;0.217;-0.044;6;-0.3765;-0.8036;4;F-MOUTHBAR
F-5;3665.03;34.4980;0.1999;2.2700;3.4890;85.7350;0.6256;0.2565;0.342;29.375;0.220;0.217;-0.017;6;0.0450;-0.9273;4;F-MOUTHBAR
F-5;3665.28;35.3184;0.1774;2.2761;3.4411;86.0107;0.6252;0.2637;0.357;20.693;0.209;0.214;-0.036;6;-0.2927;-0.8898;4;F-MOUTHBAR
F-5;3665.53;33.2076;0.1947;2.2793;3.4540;86.1581;0.6351;0.2453;0.349;32.599;0.215;0.212;-0.017;6;-0.0504;-0.8832;4;F-MOUTHBAR
F-5;3665.78;36.1801;0.1928;2.2701;3.5512;86.8061;0.6325;0.2712;0.342;20.283;0.217;0.217;-0.024;6;0.0364;-0.9841;4;F-MOUTHBAR
F-5;3666.03;35.1918;0.2042;2.2500;3.3797;86.1193;0.6277;0.2627;0.323;29.930;0.229;0.229;-0.024;6;0.2578;-0.8241;4;F-MOUTHBAR
F-5;3666.28;31.1959;0.1909;2.2500;3.5125;86.6786;0.6254;0.2278;0.324;54.867;0.224;0.229;-0.038;6;0.1049;-0.9309;4;F-MOUTHBAR
F-5;3666.53;32.5323;0.1891;2.2500;3.5126;86.6081;0.6234;0.2393;0.324;42.518;0.223;0.229;-0.040;6;0.0751;-0.9418;4;F-MOUTHBAR
F-5;3666.78;34.0267;0.2039;2.2474;3.4741;86.5029;0.6217;0.2524;0.317;37.741;0.230;0.230;-0.026;6;0.2994;-0.9115;4;F-MOUTHBAR
F-5;3667.03;34.3577;0.2211;2.2400;3.3316;87.9182;0.6159;0.2554;0.309;41.287;0.239;0.234;-0.013;6;0.7153;-0.7836;4;F-MOUTHBAR
F-5;3667.28;37.8982;0.2122;2.2354;3.3462;87.1391;0.6176;0.2860;0.312;22.691;0.237;0.237;-0.025;6;0.5516;-0.8086;4;F-MOUTHBAR
F-5;3667.53;40.1981;0.1943;2.2497;3.4051;86.5435;0.6024;0.3060;0.325;11.364;0.225;0.229;-0.034;6;0.1610;-0.8863;4;F-MOUTHBAR
F-5;3667.78;36.6594;0.2200;2.2419;3.2937;86.7222;0.5933;0.2754;0.313;27.172;0.238;0.233;-0.013;6;0.5894;-0.7815;4;F-MOUTHBAR
F-5;3668.03;34.4926;0.1980;2.2400;3.3601;86.1841;0.5984;0.2565;0.320;34.097;0.230;0.234;-0.036;6;0.2296;-0.8326;4;F-MOUTHBAR
F-5;3668.28;34.0347;0.2010;2.2516;3.4563;85.7308;0.5995;0.2524;0.322;35.287;0.227;0.228;-0.027;6;0.1663;-0.9192;4;F-MOUTHBAR
F-5;3668.53;36.0304;0.1940;2.2775;3.5618;85.2748;0.6003;0.2698;0.334;19.848;0.215;0.213;-0.019;6;-0.1212;-1.0266;4;F-MOUTHBAR
F-5;3668.78;40.0886;0.1888;2.2924;3.6659;84.4716;0.5999;0.3052;0.343;8.365;0.208;0.204;-0.016;6;-0.3449;-1.1311;4;F-MOUTHBAR
F-5;3669.03;42.4246;0.2036;2.2798;3.5585;85.0153;0.6053;0.3255;0.329;6.589;0.218;0.212;-0.008;6;-0.0053;-1.0280;4;F-MOUTHBAR
F-5;3669.28;38.8779;0.2053;2.2367;3.3112;85.6628;0.6084;0.2946;0.316;17.054;0.234;0.236;-0.031;6;0.3181;-0.7897;4;F-MOUTHBAR
F-5;3669.53;37.4831;0.2097;2.2230;3.3494;85.8608;0.6112;0.2825;0.313;24.139;0.240;0.244;-0.034;6;0.4760;-0.8170;4;F-MOUTHBAR
F-5;3669.78;40.2854;0.2045;2.2676;3.3554;82.5569;0.6085;0.3066;0.334;10.810;0.223;0.219;-0.014;6;-0.1374;-0.8347;4;F-MOUTHBAR
F-5;3670.03;45.2787;0.1975;2.3271;3.7042;77.3983;0.6027;0.3502;0.359;3.227;0.200;0.185;0.013;0;-1.0190;-1.1672;4;F-MOUTHBAR
F-5;3670.28;53.8730;0.1739;2.3741;3.2924;78.7501;0.6209;0.4252;0.422;0.391;0.174;0.158;0.016;0;-1.5025;-0.7717;4;F-MOUTHBAR
F-5;3670.53;53.8826;0.1613;2.3981;3.6940;80.0397;0.6600;0.4251;0.407;0.299;0.161;0.144;0.017;6;-1.7138;-1.1022;4;F-MOUTHBAR
F-5;3670.78;45.5610;0.1619;2.3608;3.6250;75.5069;0.8077;0.3524;0.251;2.160;0.174;0.165;-0.003;0;-1.8950;-0.8886;4;F-MOUTHBAR
F-5;3671.03;40.1528;0.1676;2.2901;3.7235;66.8810;0.8660;0.3057;0.194;7.132;0.200;0.206;-0.038;0;-2.1561;-0.9170;4;F-MOUTHBAR
F-5;3671.28;40.6545;0.1795;2.3128;3.5724;66.8195;0.9036;0.3100;0.179;6.286;0.197;0.193;-0.013;0;-2.1185;-0.7405;4;F-MOUTHBAR
F-5;3671.53;41.9768;0.1838;2.3258;3.6745;72.9582;0.9378;0.3216;0.202;4.652;0.195;0.185;-0.001;0;-1.5997;-0.8013;4;F-MOUTHBAR
F-5;3671.78;42.4261;0.1870;2.3214;3.6687;75.4118;0.9387;0.3254;0.220;4.495;0.197;0.188;-0.001;0;-1.3153;-0.7952;4;F-MOUTHBAR
F-5;3672.03;45.3509;0.1706;2.3672;3.6616;76.5287;0.9158;0.3511;0.307;1.897;0.175;0.161;0.009;0;-1.7176;-0.8135;4;F-MOUTHBAR
F-5;3672.28;43.5830;0.1611;2.4201;3.8335;78.3182;0.9381;0.3355;0.354;1.665;0.153;0.131;0.030;0;-2.0111;-0.9496;4;F-MOUTHBAR
F-5;3672.53;37.8414;0.1542;2.4589;3.7147;71.6255;0.8838;0.2856;0.344;3.380;0.137;0.109;0.045;0;-2.9233;-0.8936;4;F-MOUTHBAR
F-5;3672.78;34.6021;0.1344;2.4661;3.3949;65.6912;0.8913;0.2574;0.342;4.987;0.127;0.105;0.029;0;-3.7706;-0.5904;4;F-MOUTHBAR
F-5;3673.03;33.6141;0.1239;2.4645;3.3699;63.5698;0.8232;0.2488;0.355;5.575;0.123;0.106;0.018;0;-4.0989;-0.6356;4;F-MOUTHBAR
F-5;3673.28;34.4054;0.1329;2.4324;3.4140;69.0876;0.7957;0.2557;0.346;6.323;0.138;0.124;0.008;0;-3.3052;-0.7033;4;F-MOUTHBAR
F-5;3673.53;43.2387;0.1676;2.3784;3.8499;75.2849;0.7683;0.3317;0.336;2.847;0.170;0.155;0.013;0;-1.9372;-1.1349;4;F-MOUTHBAR
F-5;3673.78;61.9606;0.2120;2.3300;3.3953;79.3946;0.7435;0.4953;0.301;0.184;0.205;0.183;0.029;0;-0.6221;-0.7431;4;F-MOUTHBAR
F-5;3674.03;73.4987;0.2307;2.3300;3.4639;80.2319;0.7285;0.5958;0.295;0.023;0.212;0.183;0.048;5;-0.2565;-0.8215;3;F-TIDAL CHANNEL
F-5;3674.28;75.7955;0.2254;2.3253;3.5987;81.9853;0.6530;0.6155;0.332;0.014;0.212;0.186;0.040;5;-0.1513;-1.0217;3;F-TIDAL CHANNEL
F-5;3674.53;77.7919;0.2275;2.3092;4.0529;85.7743;0.6426;0.6330;0.348;0.011;0.218;0.195;0.033;5;0.3026;-1.4505;3;F-TIDAL CHANNEL
F-5;3674.78;77.2054;0.2404;2.2852;4.1311;93.0802;0.6195;0.6279;0.362;0.016;0.231;0.208;0.032;5;1.2579;-1.5458;3;F-TIDAL CHANNEL
F-5;3675.03;76.2976;0.2449;2.2738;4.2420;92.4837;0.5815;0.6200;0.381;0.021;0.237;0.215;0.030;5;1.3363;-1.6862;3;F-TIDAL CHANNEL
F-5;3675.28;72.9991;0.2547;2.2903;4.1316;93.4560;0.5583;0.5911;0.417;0.037;0.235;0.206;0.049;5;1.4614;-1.6079;3;F-TIDAL CHANNEL
F-5;3675.53;67.9385;0.2327;2.3235;3.9824;92.5947;0.5342;0.5474;0.469;0.063;0.215;0.187;0.046;5;0.8654;-1.4947;3;F-TIDAL CHANNEL
F-5;3675.78;64.0368;0.2289;2.3526;3.8072;95.6487;0.5083;0.5133;0.541;0.087;0.193;0.170;0.059;5;0.8977;-1.3595;3;F-TIDAL CHANNEL
F-5;3676.03;65.3919;0.2220;2.3600;3.7987;95.4522;0.5210;0.5251;0.553;0.070;0.196;0.166;0.056;5;0.7399;-1.3388;3;F-TIDAL CHANNEL
F-5;3676.28;69.8756;0.2275;2.3600;3.9099;94.0889;0.4886;0.5641;0.583;0.025;0.185;0.166;0.062;5;0.7107;-1.4739;3;F-TIDAL CHANNEL
F-5;3676.53;73.0216;0.2348;2.3578;4.0668;91.8648;0.4876;0.5915;0.618;0.012;0.175;0.167;0.068;5;0.6439;-1.6194;3;F-TIDAL CHANNEL
F-5;3676.78;76.5642;0.2428;2.3326;4.0320;92.1550;0.4556;0.6223;0.586;0.008;0.186;0.181;0.062;5;0.9377;-1.6196;3;F-TIDAL CHANNEL
F-5;3677.03;73.3326;0.2477;2.2997;4.1001;92.5164;0.4532;0.5942;0.507;0.025;0.210;0.200;0.048;5;1.2246;-1.6848;3;F-TIDAL CHANNEL
F-5;3677.28;68.1468;0.2459;2.2557;3.9793;93.2701;0.4325;0.5491;0.423;0.106;0.244;0.225;0.021;5;1.5085;-1.5943;3;F-TIDAL CHANNEL
F-5;3677.53;60.7661;0.2591;2.2222;4.1928;93.4965;0.4307;0.4849;0.367;0.586;0.260;0.245;0.015;5;1.9006;-1.7924;3;F-TIDAL CHANNEL
F-5;3677.78;57.2501;0.2574;2.2200;4.2629;93.3983;0.4354;0.4543;0.358;0.991;0.260;0.246;0.012;5;1.8737;-1.8519;3;F-TIDAL CHANNEL
F-5;3678.03;55.0599;0.2402;2.2200;4.1860;92.6801;0.4390;0.4355;0.363;1.289;0.254;0.246;-0.006;5;1.5573;-1.7773;3;F-TIDAL CHANNEL
F-5;3678.28;53.6175;0.2366;2.2200;3.9689;92.5981;0.4279;0.4228;0.363;1.629;0.252;0.246;-0.009;5;1.4952;-1.5883;3;F-TIDAL CHANNEL
F-5;3678.53;53.6810;0.2620;2.2101;3.9436;92.5712;0.4361;0.4234;0.356;2.069;0.266;0.251;0.011;5;1.9202;-1.5564;3;F-TIDAL CHANNEL
F-5;3678.78;51.7631;0.2667;2.2102;3.9489;92.3732;0.4517;0.4066;0.353;3.025;0.267;0.251;0.015;5;1.9675;-1.5449;3;F-TIDAL CHANNEL
F-5;3679.03;51.3383;0.2682;2.2137;3.9119;93.1513;0.4612;0.4029;0.351;3.258;0.267;0.249;0.019;5;2.0354;-1.5011;3;F-TIDAL CHANNEL
F-5;3679.28;48.1560;0.2505;2.2073;3.7093;92.6096;0.4686;0.3753;0.349;5.248;0.262;0.253;-0.002;5;1.7621;-1.3056;3;F-TIDAL CHANNEL
F-5;3679.53;45.9162;0.2484;2.2000;3.5112;92.5016;0.4847;0.3558;0.345;8.123;0.264;0.257;-0.009;5;1.7604;-1.1049;3;F-TIDAL CHANNEL
F-5;3679.78;44.7672;0.2507;2.2055;3.4226;93.1277;0.5171;0.3458;0.344;9.886;0.263;0.254;-0.003;5;1.8139;-0.9894;3;F-TIDAL CHANNEL
F-5;3680.03;45.4498;0.2622;2.2100;3.3882;94.1778;0.5360;0.3517;0.340;9.142;0.266;0.251;0.011;5;2.0471;-0.9392;3;F-TIDAL CHANNEL
F-5;3680.28;46.2276;0.2546;2.2100;3.4164;94.2713;0.5559;0.3585;0.342;7.582;0.263;0.251;0.003;5;1.9459;-0.9462;3;F-TIDAL CHANNEL
F-5;3680.53;45.8965;0.2331;2.2147;3.4368;93.7505;0.5756;0.3556;0.351;6.622;0.253;0.249;-0.016;5;1.5601;-0.9459;3;F-TIDAL CHANNEL
F-5;3680.78;48.0457;0.2473;2.2200;3.7357;94.4755;0.6015;0.3743;0.346;4.846;0.256;0.246;0.002;5;1.8026;-1.1963;3;F-TIDAL CHANNEL
F-5;3681.03;47.4749;0.2566;2.2050;3.6651;95.5680;0.6226;0.3694;0.334;6.274;0.265;0.254;0.002;5;2.1180;-1.1090;3;F-TIDAL CHANNEL
F-5;3681.28;44.5826;0.2684;2.2000;3.4063;95.8774;0.6462;0.3441;0.323;12.145;0.272;0.257;0.011;5;2.3402;-0.8427;3;F-TIDAL CHANNEL
